scenario_id,feeder_id,pv_bus,existing_pv_kw,new_pv_kw,total_pv_kw,base_pv_bus_voltage_pu,pv_pv_bus_voltage_pu,delta_pv_bus_voltage_pu,base_min_voltage_pu,base_max_voltage_pu,pv_min_voltage_pu,pv_max_voltage_pu,max_voltage_rise_pu,worst_voltage_bus,base_max_line_loading_pct,pv_max_line_loading_pct,base_max_transformer_loading_pct,pv_max_transformer_loading_pct,worst_line,worst_transformer,base_total_p_kw,pv_total_p_kw,delta_total_p_kw,base_total_q_kvar,pv_total_q_kvar,delta_total_q_kvar,base_losses_kw,pv_losses_kw,delta_losses_kw,reverse_power_flow,constraint_type,constraint_reason,label,base_min_voltage_bus,base_max_voltage_bus,pv_min_voltage_bus,pv_max_voltage_bus,delta_line_loading_pct,delta_transformer_loading_pct,existing_load_at_bus_kw,pv_bus_vn_kv,base_worst_line,base_worst_transformer,reverse_reason,converged
S00876,IEEE_CompTestFeeder,772,0,173,173,0.93426,0.95257,0.01831,0.90593,1.00536,0.91369,1.00784,0.00247,702,8.77,8.21,92.8,92.32,OH-1 parallel with OH-2,T1,4178.44,3945.86,-232.58,1690.21,1583.46,-106.75,442.35,382.78,-59.58,1,caution,reverse flow,CAUTION,734,702,734,702,-0.56,-0.48,100.0,0.208,OH-1 parallel with OH-2,T7,line 21 0.100->-0.073 reversed,True
S00877,IEEE_CompTestFeeder,724,15,101,116,1.00004,1.03517,0.03514,0.90615,1.00547,0.90749,1.03517,0.02971,624,8.74,26.96,92.78,92.64,SEC-1,T7,4162.21,4057.28,-104.93,1686.3,1663.71,-22.59,441.12,437.19,-3.93,1,caution,max 1.0352>1.03; rise 0.0351>=0.03; reverse flow,CAUTION,734,702,734,624,18.22,-0.14,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.051->-0.046 reversed,True
S00878,IEEE_CompTestFeeder,708,0,158,158,0.95802,0.96381,0.00579,0.90593,1.00536,0.90703,1.00625,0.00088,702,8.77,8.76,92.8,92.69,OH-1 parallel with OH-2,T7,4178.44,4013.95,-164.49,1690.21,1658.74,-31.47,442.35,435.86,-6.49,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.12,75.0,0.24,OH-1 parallel with OH-2,T7,trafo 16 reversed,True
S00879,IEEE_CompTestFeeder,7393,0,141,141,0.98479,0.9966,0.01181,0.90593,1.00536,0.91108,1.00686,0.00149,702,8.77,8.37,92.8,92.42,OH-1 parallel with OH-2,T1,4178.44,4006.35,-172.09,1690.21,1628.22,-61.99,442.35,411.26,-31.09,1,caution,reverse flow,CAUTION,734,702,734,702,-0.4,-0.39,0,0.24,OH-1 parallel with OH-2,T7,line 25 0.117->-0.024 reversed,True
S00880,IEEE_CompTestFeeder,7483,14,112,126,0.95729,0.96826,0.01097,0.90652,1.00555,0.91108,1.00694,0.00139,702,8.73,8.39,92.73,92.41,OH-1 parallel with OH-2,T1,4160.22,4016.51,-143.71,1682.32,1623.16,-59.16,438.13,406.42,-31.71,1,caution,reverse flow,CAUTION,734,702,734,702,-0.34,-0.32,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S00881,IEEE_CompTestFeeder,7692,0,97,97,0.95408,0.96901,0.01493,0.90593,1.00536,0.91053,1.00687,0.0015,702,8.77,8.45,92.8,92.42,OH-1 parallel with OH-2,T1,4178.44,4044.73,-133.71,1690.21,1624.65,-65.56,442.35,405.65,-36.71,1,caution,reverse flow,CAUTION,734,702,734,702,-0.33,-0.39,0,0.24,OH-1 parallel with OH-2,T7,trafo 7 reversed,True
S00882,IEEE_CompTestFeeder,7691,0,239,239,0.95408,0.98926,0.03518,0.90593,1.00536,0.91671,1.0088,0.00344,702,8.77,8.0,92.8,133.89,OH-1 parallel with OH-2,T22,4178.44,3856.62,-321.82,1690.21,1541.89,-148.32,442.35,359.54,-82.82,1,transformer_loading,Transformer T22 loading 133.9% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.78,41.09,0,0.24,OH-1 parallel with OH-2,T7,trafo 7 reversed,True
S00883,IEEE_CompTestFeeder,710,0,68,68,0.95737,0.96009,0.00272,0.90593,1.00536,0.90642,1.00576,0.0004,702,8.77,8.77,92.8,92.75,OH-1 parallel with OH-2,T7,4178.44,4107.34,-71.11,1690.21,1675.79,-14.42,442.35,439.25,-3.11,0,none,No violation,SAFE,734,702,734,702,-0.01,-0.05,80.0,0.208,OH-1 parallel with OH-2,T7,none,True
S00884,IEEE_CompTestFeeder,6231,0,161,161,0.99457,1.13817,0.1436,0.90593,1.00536,0.90772,1.13817,0.1328,623,8.77,34.03,92.8,92.61,SEC-4,T7,4178.44,4026.1,-152.34,1690.21,1663.74,-26.47,442.35,451.01,8.66,1,voltage,Max voltage 1.1382 pu at bus 623 exceeds 1.05,CONSTRAINED,734,702,734,623,25.25,-0.19,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.075 reversed,True
S00885,IEEE_CompTestFeeder,625,0,170,170,0.99457,1.10092,0.10636,0.90593,1.00536,0.90795,1.10092,0.09556,625,8.77,37.15,92.8,92.59,SEC-1,T7,4178.44,4011.88,-166.56,1690.21,1658.86,-31.35,442.35,445.8,3.44,1,voltage,Max voltage 1.1009 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,28.37,-0.22,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.088 reversed,True
S00886,IEEE_CompTestFeeder,6261,8,208,216,1.00278,1.17963,0.17685,0.90604,1.00542,0.90813,1.17963,0.17421,626,8.76,44.05,92.79,92.57,SEC-1,T7,4169.81,3981.69,-188.12,1688.14,1660.13,-28.0,441.72,461.6,19.88,1,voltage,Max voltage 1.1796 pu at bus 626 exceeds 1.05,CONSTRAINED,734,702,734,626,35.29,-0.22,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.058->-0.116 reversed,True
S00887,IEEE_CompTestFeeder,6331,0,30,30,0.91349,0.92813,0.01464,0.90593,1.00536,0.92069,1.00567,0.00031,702,8.77,8.69,92.8,92.69,OH-1 parallel with OH-2,T7,4178.44,4142.01,-36.43,1690.21,1677.43,-12.78,442.35,435.93,-6.43,1,caution,reverse flow,CAUTION,734,702,734,702,-0.09,-0.11,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.014 reversed,True
S00888,IEEE_CompTestFeeder,759,0,196,196,0.9374,0.96069,0.02329,0.90593,1.00536,0.91442,1.00802,0.00266,702,8.77,8.15,92.8,112.56,OH-1 parallel with OH-2,T12,4178.44,3918.51,-259.93,1690.21,1576.37,-113.84,442.35,378.42,-63.93,1,transformer_loading,Transformer T12 loading 112.6% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.62,19.76,35.0,0.24,OH-1 parallel with OH-2,T7,line 18 0.035->-0.160 reversed,True
S00889,IEEE_CompTestFeeder,7642,0,181,181,0.93653,0.95888,0.02236,0.90593,1.00536,0.91389,1.00787,0.00251,702,8.77,8.19,92.8,95.44,OH-1 parallel with OH-2,T14,4178.44,3936.96,-241.48,1690.21,1582.42,-107.79,442.35,381.87,-60.48,1,caution,trafo 95.4>=95.0%; reverse flow,CAUTION,734,702,734,702,-0.58,2.63,0,0.24,OH-1 parallel with OH-2,T7,line 23 0.091->-0.089 reversed,True
S00890,IEEE_CompTestFeeder,740,0,105,105,0.98204,0.9909,0.00886,0.90593,1.00536,0.90984,1.00651,0.00115,702,8.77,8.47,92.8,92.45,OH-1 parallel with OH-2,T1,4178.44,4049.47,-128.97,1690.21,1642.17,-48.04,442.35,418.38,-23.97,1,caution,reverse flow,CAUTION,734,702,734,702,-0.3,-0.35,75.0,0.24,OH-1 parallel with OH-2,T7,trafo 9 reversed,True
S00891,IEEE_CompTestFeeder,7391,12,181,193,0.98583,1.00076,0.01494,0.90638,1.0055,0.91289,1.00736,0.00187,702,8.74,8.23,92.75,102.0,OH-1 parallel with OH-2,T6,4163.62,3943.99,-219.63,1684.57,1607.62,-76.95,439.53,400.9,-38.63,1,transformer_loading,Transformer T6 loading 102.0% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.51,9.25,0,0.24,OH-1 parallel with OH-2,T7,line 25 0.104->-0.076 reversed,True
S00892,IEEE_CompTestFeeder,7483,0,11,11,0.95588,0.95699,0.00111,0.90593,1.00536,0.90639,1.00551,0.00014,702,8.77,8.74,92.8,92.75,OH-1 parallel with OH-2,T7,4178.44,4164.12,-14.32,1690.21,1684.0,-6.21,442.35,439.03,-3.32,0,none,No violation,SAFE,734,702,734,702,-0.03,-0.06,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00893,IEEE_CompTestFeeder,7393,0,111,111,0.98479,0.99415,0.00936,0.90593,1.00536,0.91001,1.00655,0.00119,702,8.77,8.46,92.8,92.45,OH-1 parallel with OH-2,T1,4178.44,4042.6,-135.85,1690.21,1640.64,-49.57,442.35,417.51,-24.85,1,caution,reverse flow,CAUTION,734,702,734,702,-0.32,-0.36,0,0.24,OH-1 parallel with OH-2,T7,line 26 0.041->-0.070 reversed,True
S00894,IEEE_CompTestFeeder,710,0,245,245,0.95737,0.96684,0.00947,0.90593,1.00536,0.90759,1.00668,0.00132,702,8.77,8.76,92.8,92.63,OH-1 parallel with OH-2,T7,4178.44,3924.16,-254.28,1690.21,1643.95,-46.26,442.35,433.07,-9.28,1,caution,reverse flow,CAUTION,734,702,734,702,-0.02,-0.18,80.0,0.208,OH-1 parallel with OH-2,T7,line 3 0.221->-0.024 reversed,True
S00895,IEEE_CompTestFeeder,723,0,92,92,0.99457,1.08144,0.08687,0.90593,1.00536,0.90707,1.08144,0.07608,623,8.77,20.46,92.8,92.68,SEC-6,T7,4178.44,4086.59,-91.85,1690.21,1671.67,-18.54,442.35,442.5,0.15,1,voltage,Max voltage 1.0814 pu at bus 623 exceeds 1.05,CONSTRAINED,734,702,734,623,11.69,-0.12,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.019 reversed,True
S00896,IEEE_CompTestFeeder,7122,11,128,139,0.95875,0.96424,0.00548,0.90601,1.00543,0.9069,1.00614,0.00071,702,8.77,8.76,92.79,92.7,OH-1 parallel with OH-2,T7,4166.91,4033.62,-133.29,1687.81,1662.36,-25.46,441.83,436.54,-5.29,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.1,0,0.24,OH-1 parallel with OH-2,T7,line 29 0.054->-0.074 reversed,True
S00897,IEEE_CompTestFeeder,6222,0,117,117,0.99457,1.07015,0.07558,0.90593,1.00536,0.90741,1.07015,0.06479,622,8.77,26.3,92.8,92.65,SEC-5,T7,4178.44,4060.36,-118.08,1690.21,1666.05,-24.16,442.35,441.27,-1.08,1,voltage,Max voltage 1.0702 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,17.53,-0.16,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.043 reversed,True
S00898,IEEE_CompTestFeeder,7121,0,81,81,0.95827,0.96179,0.00352,0.90593,1.00536,0.90651,1.00583,0.00047,702,8.77,8.77,92.8,92.74,OH-1 parallel with OH-2,T7,4178.44,4093.82,-84.62,1690.21,1673.34,-16.87,442.35,438.74,-3.62,1,caution,reverse flow,CAUTION,734,702,734,702,-0.01,-0.06,0,0.24,OH-1 parallel with OH-2,T7,line 29 0.065->-0.016 reversed,True
S00899,IEEE_CompTestFeeder,625,4,10,14,0.99737,1.00428,0.00692,0.90599,1.00539,0.90613,1.00546,7e-05,702,8.77,8.74,92.8,92.78,OH-1 parallel with OH-2,T7,4174.1,4163.36,-10.75,1689.16,1686.6,-2.55,442.01,441.27,-0.75,0,none,No violation,SAFE,734,702,734,702,-0.02,-0.02,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00900,IEEE_CompTestFeeder,6221,0,178,178,0.99457,1.10542,0.11085,0.90593,1.00536,0.90802,1.10542,0.10005,622,8.77,38.74,92.8,92.58,SEC-4,T7,4178.44,4004.79,-173.65,1690.21,1657.94,-32.27,442.35,446.7,4.35,1,voltage,Max voltage 1.1054 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,29.96,-0.22,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.095 reversed,True
S00901,IEEE_CompTestFeeder,726,14,67,81,1.00885,1.07182,0.06297,0.90613,1.00885,0.90696,1.07182,0.06297,626,8.74,18.18,92.78,92.69,SEC-3,T7,4163.43,4096.82,-66.61,1686.65,1673.35,-13.3,441.34,441.73,0.39,0,voltage,Max voltage 1.0718 pu at bus 626 exceeds 1.05,CONSTRAINED,734,626,734,626,9.44,-0.09,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00902,IEEE_CompTestFeeder,7642,0,45,45,0.93653,0.9423,0.00578,0.90593,1.00536,0.90799,1.00603,0.00066,702,8.77,8.63,92.8,92.55,OH-1 parallel with OH-2,T7,4178.44,4117.22,-61.22,1690.21,1661.33,-28.88,442.35,426.13,-16.22,0,none,No violation,SAFE,734,702,734,702,-0.15,-0.25,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00903,IEEE_CompTestFeeder,6212,0,250,250,0.99457,1.07797,0.0834,0.90593,1.00536,0.90899,1.07797,0.07261,621,8.77,55.79,92.8,92.48,SEC-4,T7,4178.44,3928.14,-250.31,1690.21,1642.29,-47.92,442.35,442.05,-0.31,1,voltage,Max voltage 1.0780 pu at bus 621 exceeds 1.05,CONSTRAINED,734,702,734,621,47.02,-0.33,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.166 reversed,True
S00904,IEEE_CompTestFeeder,730,0,173,173,0.94698,0.95411,0.00714,0.90593,1.00536,0.91027,1.00681,0.00145,702,8.77,8.32,92.8,92.42,OH-1 parallel with OH-2,T1,4178.44,3980.03,-198.41,1690.21,1632.73,-57.48,442.35,416.94,-25.41,1,caution,reverse flow,CAUTION,734,702,734,702,-0.45,-0.38,85.0,0.24,OH-1 parallel with OH-2,T7,line 31 0.085->-0.088 reversed,True
S00905,IEEE_CompTestFeeder,6331,0,193,193,0.91349,1.00006,0.08657,0.90593,1.00536,0.92861,1.00705,0.00168,702,8.77,42.66,92.8,101.12,SEC-7,T4,4178.44,3961.71,-216.73,1690.21,1622.28,-67.93,442.35,418.63,-23.73,1,voltage_rise,Voltage rise at PV bus 6331 0.0866 pu exceeds 0.05,CONSTRAINED,734,702,735,702,33.89,8.32,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.165 reversed,True
S00906,IEEE_CompTestFeeder,733,0,114,114,0.91349,0.96663,0.05314,0.90593,1.00536,0.92633,1.00644,0.00107,702,8.77,24.54,92.8,92.46,SEC-7,T1,4178.44,4045.77,-132.68,1690.21,1646.31,-43.9,442.35,423.68,-18.68,1,voltage_rise,Voltage rise at PV bus 733 0.0531 pu exceeds 0.05,CONSTRAINED,734,702,735,702,15.77,-0.35,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.094 reversed,True
S00907,IEEE_CompTestFeeder,6251,0,59,59,0.99457,1.03418,0.03961,0.90593,1.00536,0.90673,1.03418,0.02882,625,8.77,13.72,92.8,92.72,SEC-2,T7,4178.44,4116.75,-61.69,1690.21,1676.42,-13.79,442.35,439.66,-2.69,0,caution,max 1.0342>1.03; rise 0.0396>=0.03,CAUTION,734,702,734,625,4.95,-0.09,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00908,IEEE_CompTestFeeder,734,0,185,185,0.90593,1.05243,0.1465,0.90593,1.00536,0.92804,1.05243,0.04706,734,8.77,38.75,92.8,92.41,SEC-8,T1,4178.44,3980.28,-198.16,1690.21,1629.69,-60.52,442.35,429.19,-13.16,1,voltage,Max voltage 1.0524 pu at bus 734 exceeds 1.05,CONSTRAINED,734,702,735,734,29.97,-0.39,15.85,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.149 reversed,True
S00909,IEEE_CompTestFeeder,633,0,209,209,0.91349,1.00655,0.09306,0.90593,1.00536,0.92904,1.00716,0.00179,702,8.77,46.2,92.8,110.88,SEC-7,T4,4178.44,3945.35,-233.1,1690.21,1617.94,-72.27,442.35,418.26,-24.1,1,voltage_rise,Voltage rise at PV bus 633 0.0931 pu exceeds 0.05,CONSTRAINED,734,702,735,702,37.43,18.08,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.179 reversed,True
S00910,IEEE_CompTestFeeder,7691,0,88,88,0.95408,0.96766,0.01358,0.90593,1.00536,0.91012,1.00673,0.00137,702,8.77,8.48,92.8,92.43,OH-1 parallel with OH-2,T1,4178.44,4056.95,-121.49,1690.21,1630.41,-59.8,442.35,408.86,-33.49,1,caution,reverse flow,CAUTION,734,702,734,702,-0.3,-0.37,0,0.24,OH-1 parallel with OH-2,T7,trafo 7 reversed,True
S00911,IEEE_CompTestFeeder,733,0,72,72,0.91349,0.94781,0.03432,0.90593,1.00536,0.92502,1.00607,0.00071,702,8.77,14.49,92.8,92.54,SEC-7,T7,4178.44,4092.91,-85.54,1690.21,1661.07,-29.14,442.35,428.82,-13.54,1,caution,rise 0.0343>=0.03; reverse flow,CAUTION,734,702,735,702,5.71,-0.27,0,0.24,OH-1 parallel with OH-2,T7,line 38 0.016->-0.055 reversed,True
S00912,IEEE_CompTestFeeder,7481,0,168,168,0.95588,0.97222,0.01635,0.90593,1.00536,0.91272,1.00743,0.00206,702,8.77,8.26,92.8,92.36,OH-1 parallel with OH-2,T1,4178.44,3963.51,-214.93,1690.21,1602.72,-87.49,442.35,395.43,-46.93,1,caution,reverse flow,CAUTION,734,702,734,702,-0.51,-0.44,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S00913,IEEE_CompTestFeeder,6202,0,161,161,0.99457,0.99965,0.00508,0.90593,1.00536,0.90823,1.00643,0.00106,702,8.77,8.58,92.8,92.56,OH-6,T7,4178.44,4004.15,-174.29,1690.21,1650.26,-39.95,442.35,429.06,-13.29,1,caution,reverse flow,CAUTION,734,702,734,702,-0.19,-0.25,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.095 reversed,True
S00914,IEEE_CompTestFeeder,6252,0,94,94,0.99457,1.0562,0.06163,0.90593,1.00536,0.90715,1.0562,0.05084,625,8.77,21.41,92.8,92.67,SEC-2,T7,4178.44,4082.27,-96.17,1690.21,1669.83,-20.38,442.35,440.18,-2.17,1,voltage,Max voltage 1.0562 pu at bus 625 exceeds 1.05,CONSTRAINED,734,702,734,625,12.63,-0.13,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.023 reversed,True
S00915,IEEE_CompTestFeeder,6231,12,49,61,1.00683,1.05385,0.04701,0.9061,1.00683,0.90673,1.05385,0.04701,623,8.75,13.92,92.78,92.72,SEC-6,T7,4165.54,4115.88,-49.66,1687.14,1676.73,-10.4,441.46,440.8,-0.66,0,voltage,Max voltage 1.0538 pu at bus 623 exceeds 1.05,CONSTRAINED,734,623,734,623,5.18,-0.07,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00916,IEEE_CompTestFeeder,772,12,26,38,0.93558,0.93841,0.00283,0.90649,1.00555,0.90769,1.00594,0.00039,702,8.73,8.65,92.74,92.59,OH-1 parallel with OH-2,T7,4161.99,4126.51,-35.48,1682.26,1665.34,-16.93,437.9,428.42,-9.48,0,none,No violation,SAFE,734,702,734,702,-0.09,-0.15,100.0,0.208,OH-1 parallel with OH-2,T7,none,True
S00917,IEEE_CompTestFeeder,722,0,66,66,0.99457,1.03866,0.0441,0.90593,1.00536,0.90682,1.03866,0.0333,622,8.77,15.29,92.8,92.71,SEC-5,T7,4178.44,4109.74,-68.7,1690.21,1675.02,-15.19,442.35,439.65,-2.7,0,caution,max 1.0387>1.03; rise 0.0441>=0.03,CAUTION,734,702,734,622,6.51,-0.1,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00918,IEEE_CompTestFeeder,6201,0,100,100,0.99457,0.99776,0.00319,0.90593,1.00536,0.90738,1.00604,0.00067,702,8.77,8.59,92.8,92.65,OH-6,T7,4178.44,4069.97,-108.48,1690.21,1664.74,-25.47,442.35,433.88,-8.48,1,caution,reverse flow,CAUTION,734,702,734,702,-0.18,-0.15,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.034 reversed,True
S00919,IEEE_CompTestFeeder,723,0,112,112,0.99457,1.0985,0.10393,0.90593,1.00536,0.90728,1.0985,0.09314,623,8.77,24.53,92.8,92.66,SEC-5,T7,4178.44,4068.43,-110.01,1690.21,1668.93,-21.28,442.35,444.35,1.99,1,voltage,Max voltage 1.0985 pu at bus 623 exceeds 1.05,CONSTRAINED,734,702,734,623,15.75,-0.14,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.036 reversed,True
S00920,IEEE_CompTestFeeder,722,0,113,113,0.99457,1.06775,0.07319,0.90593,1.00536,0.90737,1.06775,0.06239,622,8.77,25.46,92.8,92.65,SEC-5,T7,4178.44,4064.13,-114.31,1690.21,1666.68,-23.53,442.35,441.04,-1.31,1,voltage,Max voltage 1.0678 pu at bus 622 exceeds 1.05,CONSTRAINED,734,702,734,622,16.68,-0.15,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.040 reversed,True
S00921,IEEE_CompTestFeeder,730,0,142,142,0.94698,0.95286,0.00589,0.90593,1.00536,0.90951,1.00656,0.0012,702,8.77,8.4,92.8,92.44,OH-1 parallel with OH-2,T1,4178.44,4015.35,-163.09,1690.21,1642.44,-47.77,442.35,421.27,-21.09,1,caution,reverse flow,CAUTION,734,702,734,702,-0.37,-0.36,85.0,0.24,OH-1 parallel with OH-2,T7,line 31 0.085->-0.057 reversed,True
S00922,IEEE_CompTestFeeder,728,0,130,130,0.93707,0.96167,0.0246,0.90593,1.00536,0.9091,1.00641,0.00104,702,8.77,8.44,92.8,131.82,OH-1 parallel with OH-2,T3,4178.44,4030.69,-147.75,1690.21,1649.15,-41.06,442.35,424.61,-17.75,1,transformer_loading,Transformer T3 loading 131.8% exceeds 100.0%,CONSTRAINED,734,702,734,702,-0.34,39.02,38.0,0.24,OH-1 parallel with OH-2,T7,trafo 2 reversed,True
S00923,IEEE_CompTestFeeder,769,0,85,85,0.95408,0.96721,0.01313,0.90593,1.00536,0.90998,1.00669,0.00132,702,8.77,8.49,92.8,92.43,OH-1 parallel with OH-2,T1,4178.44,4061.03,-117.41,1690.21,1632.34,-57.87,442.35,409.94,-32.41,1,caution,reverse flow,CAUTION,734,702,734,702,-0.29,-0.37,41.0,0.24,OH-1 parallel with OH-2,T7,trafo 7 reversed,True
S00924,IEEE_CompTestFeeder,7121,0,226,226,0.95827,0.96782,0.00955,0.90593,1.00536,0.90746,1.00658,0.00122,702,8.77,8.76,92.8,92.64,OH-1 parallel with OH-2,T7,4178.44,3943.92,-234.52,1690.21,1647.56,-42.65,442.35,433.84,-8.52,1,caution,reverse flow,CAUTION,734,702,734,702,-0.02,-0.16,0,0.24,OH-1 parallel with OH-2,T7,line 28 0.145->-0.080 reversed,True
S00925,IEEE_CompTestFeeder,6231,10,39,49,1.00481,1.04275,0.03793,0.90607,1.00543,0.90659,1.04275,0.03731,623,8.75,11.3,92.79,92.73,SEC-6,T7,4167.67,4127.64,-40.03,1687.63,1678.99,-8.64,441.58,440.55,-1.03,0,caution,max 1.0427>1.03; rise 0.0379>=0.03,CAUTION,734,702,734,623,2.55,-0.05,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00926,IEEE_CompTestFeeder,732,11,134,145,0.9219,0.93169,0.00979,0.90677,1.00548,0.91673,1.00678,0.0013,702,8.74,8.37,92.76,92.42,OH-1 parallel with OH-2,T1,4165.08,4004.35,-160.73,1685.48,1632.37,-53.11,439.99,413.27,-26.73,1,caution,reverse flow,CAUTION,734,702,734,702,-0.37,-0.34,25.4,0.24,OH-1 parallel with OH-2,T7,trafo 3 reversed,True
S00927,IEEE_CompTestFeeder,7482,0,130,130,0.95588,0.96864,0.01277,0.90593,1.00536,0.91123,1.00699,0.00162,702,8.77,8.38,92.8,92.4,OH-1 parallel with OH-2,T1,4178.44,4011.44,-167.0,1690.21,1621.18,-69.03,442.35,405.35,-37.0,1,caution,reverse flow,CAUTION,734,702,734,702,-0.4,-0.4,0,0.24,OH-1 parallel with OH-2,T7,trafo 5 reversed,True
S00928,IEEE_CompTestFeeder,6321,10,130,140,0.92183,0.93134,0.00951,0.9067,1.00547,0.91637,1.00673,0.00127,702,8.75,8.38,92.76,92.43,OH-1 parallel with OH-2,T1,4166.29,4010.28,-156.01,1685.91,1634.21,-51.7,440.21,414.2,-26.01,1,caution,reverse flow,CAUTION,734,702,734,702,-0.36,-0.34,0,0.24,OH-1 parallel with OH-2,T7,trafo 3 reversed,True
S00929,IEEE_CompTestFeeder,726,0,12,12,0.99457,1.00683,0.01226,0.90593,1.00536,0.9061,1.00683,0.00147,626,8.77,8.75,92.8,92.78,OH-1 parallel with OH-2,T7,4178.44,4165.54,-12.9,1690.21,1687.14,-3.07,442.35,441.46,-0.9,0,none,No violation,SAFE,734,702,734,626,-0.03,-0.02,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00930,IEEE_CompTestFeeder,740,0,75,75,0.98204,0.98841,0.00637,0.90593,1.00536,0.90874,1.0062,0.00083,702,8.77,8.56,92.8,92.49,OH-1 parallel with OH-2,T7,4178.44,4086.06,-92.38,1690.21,1655.37,-34.84,442.35,424.98,-17.38,0,none,No violation,SAFE,734,702,734,702,-0.22,-0.32,75.0,0.24,OH-1 parallel with OH-2,T7,none,True
S00931,IEEE_CompTestFeeder,740,0,48,48,0.98204,0.98614,0.0041,0.90593,1.00536,0.90774,1.0059,0.00054,702,8.77,8.64,92.8,92.6,OH-1 parallel with OH-2,T7,4178.44,4119.17,-59.27,1690.21,1667.6,-22.61,442.35,431.08,-11.27,0,none,No violation,SAFE,734,702,734,702,-0.14,-0.2,75.0,0.24,OH-1 parallel with OH-2,T7,none,True
S00932,IEEE_CompTestFeeder,7122,0,202,202,0.95827,0.96684,0.00857,0.90593,1.00536,0.90731,1.00646,0.0011,702,8.77,8.76,92.8,92.66,OH-1 parallel with OH-2,T7,4178.44,3968.6,-209.84,1690.21,1651.44,-38.77,442.35,434.51,-7.84,1,caution,reverse flow,CAUTION,734,702,734,702,-0.02,-0.15,0,0.24,OH-1 parallel with OH-2,T7,line 28 0.145->-0.056 reversed,True
S00933,IEEE_CompTestFeeder,7482,0,33,33,0.95588,0.9592,0.00332,0.90593,1.00536,0.90731,1.00579,0.00043,702,8.77,8.67,92.8,92.64,OH-1 parallel with OH-2,T7,4178.44,4135.59,-42.86,1690.21,1671.79,-18.42,442.35,432.5,-9.86,0,none,No violation,SAFE,734,702,734,702,-0.1,-0.17,0,0.24,OH-1 parallel with OH-2,T7,none,True
S00934,IEEE_CompTestFeeder,716,0,144,144,0.97764,1.05235,0.07471,0.90593,1.00536,0.90675,1.05235,0.04699,716,8.77,8.77,92.8,407.42,OH-1 parallel with OH-2,T24,4178.44,4036.45,-142.0,1690.21,1668.55,-21.66,442.35,444.36,2.0,0,voltage,Max voltage 1.0524 pu at bus 716 exceeds 1.05,CONSTRAINED,734,702,734,716,-0.01,314.61,15.85,0.48,OH-1 parallel with OH-2,T7,none,True
S00935,IEEE_CompTestFeeder,6232,0,198,198,0.99457,1.16638,0.17181,0.90593,1.00536,0.90801,1.16638,0.16102,623,8.77,40.84,92.8,92.58,SEC-4,T7,4178.44,3995.9,-182.54,1690.21,1661.08,-29.13,442.35,457.81,15.46,1,voltage,Max voltage 1.1664 pu at bus 623 exceeds 1.05,CONSTRAINED,734,702,734,623,32.06,-0.22,0,0.24,OH-1 parallel with OH-2,T7,line 30 0.066->-0.103 reversed,True
